EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 31-05-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station ROMANIA, BUCURESTI-BANEASA (STAID: 219).
Blended and updated with sources: 223645 223646 915420 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
223645,19801213,   15,    0
223645,19801214,   15,    0
223645,19801215,    8,    0
223645,19801216,   20,    0
223645,19801217,   11,    0
223645,19801218,   40,    0
223645,19801219,   35,    0
223645,19801220,   50,    0
223645,19801221,   19,    0
223645,19801222,   74,    0
223645,19801223,   55,    0
223645,19801224,   37,    0
223645,19801225,   17,    0
223645,19801226,   23,    0
223645,19801227,   20,    0
223645,19801228,   10,    0
223645,19801229,   10,    0
223645,19801230,   18,    0
223645,19801231,   17,    0
223645,19810101,   37,    0
223645,19810102,   17,    0
223645,19810103,   39,    0
223645,19810104,   59,    0
223645,19810105,   32,    0
223645,19810106,   34,    0
223645,19810107,   14,    0
223645,19810108,   59,    0
223645,19810109,   25,    0
223645,19810110,   14,    0
223645,19810111,    5,    0
223645,19810112,   10,    0
223645,19810113,    7,    0
223645,19810114,   15,    0
223645,19810115,   44,    0
223645,19810116,   62,    0
223645,19810117,   15,    0
223645,19810118,    2,    0
223645,19810119,   14,    0
223645,19810120,    8,    0
223645,19810121,    3,    0
223645,19810122,   30,    0
223645,19810123,   10,    0
223645,19810124,   11,    0
223645,19810125,   16,    0
223645,19810126,   38,    0
223645,19810127,   15,    0
223645,19810128,   97,    0
223645,19810129,   75,    0
223645,19810130,   24,    0
223645,19810131,   31,    0
223645,19810201,   26,    0
223645,19810202,   15,    0
223645,19810203,   29,    0
223645,19810204,   39,    0
223645,19810205,    8,    0
223645,19810206,   42,    0
223645,19810207,   23,    0
223645,19810208,   30,    0
223645,19810209,   21,    0
223645,19810210,   14,    0
223645,19810211,   30,    0
223645,19810212,   25,    0
223645,19810213,   28,    0
223645,19810214,    2,    0
223645,19810215,   11,    0
223645,19810216,   14,    0
223645,19810217,   32,    0
223645,19810218,   22,    0
223645,19810219,   19,    0
223645,19810220,    4,    0
223645,19810221,   39,    0
223645,19810222,   62,    0
223645,19810223,   73,    0
223645,19810224,   76,    0
223645,19810225,   59,    0
223645,19810226,   61,    0
223645,19810227,   67,    0
223645,19810228,   80,    0
223645,19810301,   28,    0
223645,19810302,    8,    0
223645,19810303,   12,    0
223645,19810304,   22,    0
223645,19810305,   25,    0
223645,19810306,   35,    0
223645,19810307,   18,    0
223645,19810308,   34,    0
223645,19810309,   35,    0
223645,19810310,   33,    0
223645,19810311,   23,    0
223645,19810312,   72,    0
223645,19810313,   71,    0
223645,19810314,   38,    0
223645,19810315,   30,    0
223645,19810316,    7,    0
223645,19810317,   41,    0
223645,19810318,   67,    0
223645,19810319,  105,    0
223645,19810320,   27,    0
223645,19810321,   10,    0
223645,19810322,   34,    0
223645,19810323,   15,    0
223645,19810324,   14,    0
223645,19810325,   14,    0
223645,19810326,   10,    0
223645,19810327,   28,    0
223645,19810328,   43,    0
223645,19810329,   54,    0
223645,19810330,   41,    0
223645,19810331,   42,    0
223645,19810401,   19,    0
223645,19810402,   61,    0
223645,19810403,   55,    0
223645,19810404,   11,    0
223645,19810405,   27,    0
223645,19810406,   14,    0
223645,19810407,   21,    0
223645,19810408,   21,    0
223645,19810409,   24,    0
223645,19810410,   25,    0
223645,19810411,   63,    0
223645,19810412,   22,    0
223645,19810413,   34,    0
223645,19810414,   34,    0
223645,19810415,   32,    0
223645,19810416,   78,    0
223645,19810417,   62,    0
223645,19810418,   95,    0
223645,19810419,   49,    0
223645,19810420,   50,    0
223645,19810421,   19,    0
223645,19810422,   31,    0
223645,19810423,   38,    0
223645,19810424,   47,    0
223645,19810425,   57,    0
223645,19810426,   23,    0
223645,19810427,   36,    0
223645,19810428,   57,    0
223645,19810429,   37,    0
223645,19810430,   23,    0
223645,19810501,   34,    0
223645,19810502,   24,    0
223645,19810503,   56,    0
223645,19810504,   14,    0
223645,19810505,   19,    0
223645,19810506,   50,    0
223645,19810507,   38,    0
223645,19810508,   45,    0
223645,19810509,    8,    0
223645,19810510,   14,    0
223645,19810511,   42,    0
223645,19810512,   40,    0
223645,19810513,   13,    0
223645,19810514,   42,    0
223645,19810515,   34,    0
223645,19810516,   12,    0
223645,19810517,   15,    0
223645,19810518,    8,    0
223645,19810519,   15,    0
223645,19810520,   22,    0
223645,19810521,   33,    0
223645,19810522,   40,    0
223645,19810523,   27,    0
223645,19810524,   21,    0
223645,19810525,   20,    0
223645,19810526,   24,    0
223645,19810527,   40,    0
223645,19810528,   37,    0
223645,19810529,   24,    0
223645,19810530,   14,    0
223645,19810531,   17,    0
223645,19810601,   14,    0
223645,19810602,    8,    0
223645,19810603,   16,    0
223645,19810604,   19,    0
223645,19810605,   25,    0
223645,19810606,   46,    0
223645,19810607,   51,    0
223645,19810608,   36,    0
223645,19810609,   39,    0
223645,19810610,   17,    0
223645,19810611,   17,    0
223645,19810612,   25,    0
223645,19810613,   38,    0
223645,19810614,   48,    0
223645,19810615,   22,    0
223645,19810616,   23,    0
223645,19810617,   38,    0
223645,19810618,   62,    0
223645,19810619,   55,    0
223645,19810620,   31,    0
223645,19810621,   45,    0
223645,19810622,   21,    0
223645,19810623,    6,    0
223645,19810624,   22,    0
223645,19810625,   38,    0
223645,19810626,   14,    0
223645,19810627,   28,    0
223645,19810628,   18,    0
223645,19810629,   12,    0
223645,19810630,   22,    0
223645,19810701,   37,    0
223645,19810702,   19,    0
223645,19810703,   10,    0
223645,19810704,   27,    0
223645,19810705,   28,    0
223645,19810706,   37,    0
223645,19810707,   17,    0
223645,19810708,   20,    0
223645,19810709,   17,    0
223645,19810710,   17,    0
223645,19810711,    8,    0
223645,19810712,   16,    0
223645,19810713,   20,    0
223645,19810714,   33,    0
223645,19810715,   14,    0
223645,19810716,   17,    0
223645,19810717,   10,    0
223645,19810718,   14,    0
223645,19810719,   32,    0
223645,19810720,   41,    0
223645,19810721,   41,    0
223645,19810722,   14,    0
223645,19810723,   15,    0
223645,19810724,   13,    0
223645,19810725,   19,    0
223645,19810726,   40,    0
223645,19810727,   40,    0
223645,19810728,   35,    0
223645,19810729,   52,    0
223645,19810730,   19,    0
223645,19810731,   22,    0
223645,19810801,   11,    0
223645,19810802,   15,    0
223645,19810803,   16,    0
223645,19810804,   59,    0
223645,19810805,   44,    0
223645,19810806,   38,    0
223645,19810807,   29,    0
223645,19810808,   14,    0
223645,19810809,    7,    0
223645,19810810,   16,    0
223645,19810811,   27,    0
223645,19810812,   20,    0
223645,19810813,   42,    0
223645,19810814,   30,    0
223645,19810815,   10,    0
223645,19810816,   16,    0
223645,19810817,   10,    0
223645,19810818,   34,    0
223645,19810819,   19,    0
223645,19810820,    8,    0
223645,19810821,    8,    0
223645,19810822,   29,    0
223645,19810823,   17,    0
223645,19810824,   13,    0
223645,19810825,   21,    0
223645,19810826,   12,    0
223645,19810827,   34,    0
223645,19810828,   44,    0
223645,19810829,   26,    0
223645,19810830,   11,    0
223645,19810831,   19,    0
223645,19810901,   13,    0
223645,19810902,   14,    0
223645,19810903,   45,    0
223645,19810904,   52,    0
223645,19810905,   43,    0
223645,19810906,   40,    0
223645,19810907,   25,    0
223645,19810908,   39,    0
223645,19810909,   26,    0
223645,19810910,   13,    0
223645,19810911,    6,    0
223645,19810912,   13,    0
223645,19810913,   11,    0
223645,19810914,   15,    0
223645,19810915,   25,    0
223645,19810916,   65,    0
223645,19810917,   29,    0
223645,19810918,   17,    0
223645,19810919,   12,    0
223645,19810920,   12,    0
223645,19810921,    2,    0
223645,19810922,    8,    0
223645,19810923,   10,    0
223645,19810924,   27,    0
223645,19810925,   63,    0
223645,19810926,   17,    0
223645,19810927,   12,    0
223645,19810928,   31,    0
223645,19810929,   51,    0
223645,19810930,   50,    0
223645,19811001,   34,    0
223645,19811002,   16,    0
223645,19811003,   10,    0
223645,19811004,   21,    0
223645,19811005,   16,    0
223645,19811006,    4,    0
223645,19811007,    5,    0
223645,19811008,   10,    0
223645,19811009,    9,    0
223645,19811010,    6,    0
223645,19811011,    5,    0
223645,19811012,   20,    0
223645,19811013,   30,    0
223645,19811014,   10,    0
223645,19811015,    6,    0
223645,19811016,   37,    0
223645,19811017,   37,    0
223645,19811018,   18,    0
223645,19811019,   33,    0
223645,19811020,   28,    0
223645,19811021,   26,    0
223645,19811022,   29,    0
223645,19811023,    7,    0
223645,19811024,   30,    0
223645,19811025,   50,    0
223645,19811026,   11,    0
223645,19811027,   53,    0
223645,19811028,   30,    0
223645,19811029,   17,    0
223645,19811030,   12,    0
223645,19811031,   32,    0
223645,19811101,   26,    0
223645,19811102,   25,    0
223645,19811103,   55,    0
223645,19811104,   19,    0
223645,19811105,    9,    0
223645,19811106,   22,    0
223645,19811107,   22,    0
223645,19811108,   12,    0
223645,19811109,   64,    0
223645,19811110,   38,    0
223645,19811111,   34,    0
223645,19811112,   29,    0
223645,19811113,   19,    0
223645,19811114,   21,    0
223645,19811115,  112,    0
223645,19811116,  140,    0
223645,19811117,   25,    0
223645,19811118,   23,    0
223645,19811119,   14,    0
223645,19811120,   12,    0
223645,19811121,   46,    0
223645,19811122,   14,    0
223645,19811123,   32,    0
223645,19811124,   35,    0
223645,19811125,   22,    0
223645,19811126,   22,    0
223645,19811127,   15,    0
223645,19811128,   12,    0
223645,19811129,   34,    0
223645,19811130,   42,    0
223645,19811201,   12,    0
223645,19811202,   19,    0
223645,19811203,   24,    0
223645,19811204,   26,    0
223645,19811205,   25,    0
223645,19811206,   11,    0
223645,19811207,    4,    0
223645,19811208,   32,    0
223645,19811209,   24,    0
223645,19811210,   27,    0
223645,19811211,   40,    0
223645,19811212,    8,    0
223645,19811213,   58,    0
223645,19811214,   29,    0
223645,19811215,   14,    0
223645,19811216,   24,    0
223645,19811217,   47,    0
223645,19811218,   27,    0
223645,19811219,   55,    0
223645,19811220,   49,    0
223645,19811221,   29,    0
223645,19811222,   22,    0
223645,19811223,   46,    0
223645,19811224,   34,    0
223645,19811225,   32,    0
223645,19811226,   45,    0
223645,19811227,   24,    0
223645,19811228,   11,    0
223645,19811229,   12,    0
223645,19811230,   26,    0
223645,19811231,   18,    0
223645,19820101,   25,    0
223645,19820102,   23,    0
223645,19820103,   32,    0
223645,19820104,   32,    0
223645,19820105,   28,    0
223645,19820106,   30,    0
223645,19820107,   42,    0
223645,19820108,   65,    0
223645,19820109,   12,    0
223645,19820110,   40,    0
223645,19820111,   15,    0
223645,19820112,   49,    0
223645,19820113,   46,    0
223645,19820114,   28,    0
223645,19820115,   38,    0
223645,19820116,    6,    0
223645,19820117,    1,    0
223645,19820118,   10,    0
223645,19820119,   26,    0
223645,19820120,   37,    0
223645,19820121,   28,    0
223645,19820122,    5,    0
223645,19820123,   10,    0
223645,19820124,    6,    0
223645,19820125,   19,    0
223645,19820126,   21,    0
223645,19820127,   31,    0
223645,19820128,   16,    0
223645,19820129,   20,    0
223645,19820130,   24,    0
223645,19820131,   39,    0
223645,19820201,   19,    0
223645,19820202,   32,    0
223645,19820203,   21,    0
223645,19820204,   18,    0
223645,19820205,   37,    0
223645,19820206,   28,    0
223645,19820207,   21,    0
223645,19820208,    4,    0
223645,19820209,   23,    0
223645,19820210,   74,    0
223645,19820211,   12,    0
223645,19820212,   34,    0
223645,19820213,   16,    0
223645,19820214,   21,    0
223645,19820215,   17,    0
223645,19820216,   41,    0
223645,19820217,   44,    0
223645,19820218,   21,    0
223645,19820219,   55,    0
223645,19820220,   52,    0
223645,19820221,   37,    0
223645,19820222,   42,    0
223645,19820223,   34,    0
223645,19820224,   26,    0
223645,19820225,   58,    0
223645,19820226,   25,    0
223645,19820227,   26,    0
223645,19820228,   21,    0
223645,19820301,   21,    0
223645,19820302,   23,    0
223645,19820303,   31,    0
223645,19820304,   16,    0
223645,19820305,   21,    0
223645,19820306,   67,    0
223645,19820307,   68,    0
223645,19820308,   30,    0
223645,19820309,   24,    0
223645,19820310,    9,    0
223645,19820311,    8,    0
223645,19820312,   30,    0
223645,19820313,    9,    0
223645,19820314,   52,    0
223645,19820315,   90,    0
223645,19820316,   41,    0
223645,19820317,   15,    0
223645,19820318,   23,    0
223645,19820319,   62,    0
223645,19820320,  105,    0
223645,19820321,   73,    0
223645,19820322,   46,    0
223645,19820323,   68,    0
223645,19820324,   51,    0
223645,19820325,   19,    0
223645,19820326,   38,    0
223645,19820327,   22,    0
223645,19820328,   28,    0
223645,19820329,   45,    0
223645,19820330,   16,    0
223645,19820331,   49,    0
223645,19820401,   44,    0
223645,19820402,   24,    0
223645,19820403,   24,    0
223645,19820404,   30,    0
223645,19820405,   30,    0
223645,19820406,   17,    0
223645,19820407,   21,    0
223645,19820408,   13,    0
223645,19820409,   36,    0
223645,19820410,   39,    0
223645,19820411,   11,    0
223645,19820412,   20,    0
223645,19820413,   35,    0
223645,19820414,   77,    0
223645,19820415,   72,    0
223645,19820416,   56,    0
223645,19820417,    7,    0
223645,19820418,   10,    0
223645,19820419,   15,    0
223645,19820420,   14,    0
223645,19820421,   38,    0
223645,19820422,   40,    0
223645,19820423,   25,    0
223645,19820424,   29,    0
223645,19820425,   27,    0
223645,19820426,   10,    0
223645,19820427,   34,    0
223645,19820428,   20,    0
223645,19820429,   63,    0
223645,19820430,   22,    0
223645,19820501,   19,    0
223645,19820502,   36,    0
223645,19820503,   21,    0
223645,19820504,   17,    0
